Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,is_return,Order_Date_raw,Units_Sold_raw,MRP_raw,Discount_Applied_raw,Revenue_raw,Profit_raw,Units_Recovered_Flag,MRP_Recovered_Flag,MRP_Imputed_Flag,Units_Imputed_Baseline_Flag,Discount_Imputed_Flag,Size_Imputed_Flag,Revenue_Used_Calc_Flag,Units_Sold_Imputed_Flag,Revenue_calc,Revenue_final,Is_Zero_Sales,Date_Missing_Flag,Revenue_Outlier_Flag,Revenue_final_Capped,Revenue_Cap_Value,Profit_Outlier_Flag,Profit_Ratio_Flag,Profit_Capped
3972,Men,Running,Pegasus Turbo,XL,1,5644.675,0.305,0.0,2024-12-20,Retail,Bangalore,1990.32,False,2024/12/20,1.0,,,0.0,1990.32,False,False,True,False,True,False,True,False,3923.0491250000005,3923.0491250000005,False,False,False,3923.0491250000005,,False,False,1990.32
3973,Kids,Running,React Infinity,M,2,6492.155000000001,0.49,0.0,,Online,Bangalore,-475.2,False,,2.0,,,0.0,-475.2,False,False,True,False,True,False,True,False,6621.998100000001,6621.998100000001,False,True,False,6621.998100000001,,False,False,-475.2
3974,Men,Lifestyle,Dunk Low,L,4,6202.99,0.39,0.0,2024-03-22,Retail,Delhi,97.6,False,2024-03-22,4.0,,,0.0,97.6,False,False,True,False,True,False,True,False,15135.2956,15135.2956,False,False,False,15135.2956,,False,False,97.6
3975,Women,Soccer,Tiempo Legend,M,3,6045.785,0.24,0.0,2025-03-22,Retail,Mumbai,1293.38,False,22-03-2025,3.0,,,0.0,1293.38,False,False,True,False,True,False,True,False,13784.389799999999,13784.389799999999,False,False,False,13784.389799999999,,False,False,1293.38
3976,Men,Training,SuperRep Go,L,4,7534.51,0.050000000000000044,-1506.9,2024-12-12,Retail,Delhi,778.13,False,12-12-2024,4.0,7534.51,0.050000000000000044,-1506.9,778.13,False,False,False,False,False,False,False,False,28631.138,-1506.9,False,False,False,-1506.9,,False,False,778.13
3977,Men,Soccer,Mercurial Superfly,L,0,7483.74,0.21,0.0,2025-05-11,Online,Delhi,2545.49,False,2025/05/11,0.0,7483.74,0.21,0.0,2545.49,False,False,False,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,2545.49
3978,Women,Training,Flex Trainer,XL,2,9847.52,0.37,0.0,2024-09-11,Retail,Delhi,754.75,False,2024-09-11,2.0,9847.52,,0.0,754.75,False,False,False,False,True,True,True,False,12407.8752,12407.8752,False,False,False,12407.8752,,False,False,754.75
3979,Men,Training,ZoomX Invincible,M,3,6897.68,0.5,0.0,2025-06-11,Online,Pune,896.9,False,11-06-2025,3.0,,0.5,0.0,896.9,False,False,True,False,False,False,True,False,10346.52,10346.52,False,False,False,10346.52,,False,False,896.9
3980,Men,Training,SuperRep Go,10,3,5280.57,0.32,0.0,2025-07-07,Retail,Hyderabad,-223.3,False,2025/07/07,,,,0.0,-223.3,False,False,True,False,True,False,True,True,10772.362799999999,10772.362799999999,False,False,False,10772.362799999999,,False,False,-223.3
3981,Men,Soccer,Premier III,L,2,4007.55,0.020000000000000018,0.0,2023-12-21,Online,Delhi,90.51,False,2023-12-21,,4007.55,0.020000000000000018,0.0,90.51,False,False,False,False,False,False,True,True,7854.798,7854.798,False,False,False,7854.798,,False,False,90.51
3982,Men,Basketball,Zoom Freak,L,3,8006.71,0.35,0.0,2024-10-16,Online,Bangalore,1486.86,False,2024/10/16,,8006.71,,0.0,1486.86,False,False,False,False,True,False,True,True,15613.0845,15613.0845,False,False,False,15613.0845,,False,False,1486.86
3983,Kids,Lifestyle,Waffle One,L,4,5637.46,0.22,0.0,,Online,Pune,633.64,False,,4.0,,0.22,0.0,633.64,False,False,True,False,False,False,True,False,17588.875200000002,17588.875200000002,False,True,False,17588.875200000002,,False,False,633.64
3984,Women,Training,SuperRep Go,M,4,5280.57,0.32,0.0,,Retail,Pune,486.8,False,,4.0,,,0.0,486.8,False,False,True,False,True,True,True,False,14363.150399999999,14363.150399999999,False,True,False,14363.150399999999,,False,False,486.8
2048,Kids,Basketball,Air Jordan,XL,2,8918.66,0.18999999999999995,-3389.09,2024-02-14,Retail,Delhi,1889.03,False,2024-02-14,2.0,8918.66,0.18999999999999995,-3389.09,1889.03,False,False,False,False,False,False,False,False,14448.229200000002,-3389.09,False,False,False,-3389.09,,False,False,1889.03
3986,Kids,Running,Air Zoom,L,1,5550.99,0.37,0.0,2024-11-10,Retail,Mumbai,681.84,False,2024/11/10,1.0,,,0.0,681.84,False,False,True,False,True,False,True,False,3497.1237,3497.1237,False,False,False,3497.1237,,False,False,681.84
3987,Kids,Basketball,Zoom Freak,L,2,6435.66,0.35,0.0,2024-08-18,Retail,Hyderabad,3908.61,False,2024/08/18,2.0,,,0.0,3908.61,False,False,True,False,True,False,True,False,8366.358,8366.358,False,False,False,8366.358,,False,False,3908.61
3988,Kids,Lifestyle,Blazer Mid,M,4,7945.46,0.67,10488.01,2024-10-10,Online,Pune,3698.62,False,10-10-2024,4.0,7945.46,0.67,10488.01,3698.62,False,False,False,False,False,False,False,False,10488.007199999998,10488.01,False,False,False,10488.01,,False,False,3698.62
3989,Men,Training,Metcon 7,L,-1,5890.69,0.39,0.0,2024-10-20,Online,Bangalore,1005.26,True,2024/10/20,-1.0,,,0.0,1005.26,False,False,True,False,True,False,True,False,-3593.3208999999997,-3593.3208999999997,False,False,False,-3593.3208999999997,,False,False,1005.26
3990,Kids,Basketball,Air Jordan,11,0,6235.71,0.24,0.0,,Online,Kolkata,2974.82,False,,0.0,,,0.0,2974.82,False,False,True,False,True,False,True,False,0.0,0.0,True,True,False,0.0,,False,False,2974.82
3991,Men,Training,ZoomX Invincible,M,0,6897.68,0.1,0.0,2025-07-19,Online,Bangalore,97.51,False,19-07-2025,0.0,,0.1,0.0,97.51,False,False,True,False,False,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,97.51
3992,Men,Lifestyle,Dunk Low,XL,-1,4431.62,0.39,0.0,2025-01-13,Online,Pune,-907.76,True,2025/01/13,-1.0,4431.62,,0.0,-907.76,False,False,False,False,True,False,True,False,-2703.2882,-2703.2882,False,False,False,-2703.2882,,False,False,-907.76
3993,Kids,Lifestyle,Blazer Mid,7,-1,6383.24,0.26,0.0,2025-04-25,Retail,Hyderabad,1060.98,True,25-04-2025,-1.0,,,0.0,1060.98,False,False,True,False,True,False,True,False,-4723.5976,-4723.5976,False,False,False,-4723.5976,,False,False,1060.98
3994,Kids,Basketball,Air Jordan,XL,4,6235.71,0.24,0.0,2025-04-12,Retail,Bangalore,-97.39,False,2025-04-12,4.0,,,0.0,-97.39,False,False,True,False,True,True,True,False,18956.5584,18956.5584,False,False,False,18956.5584,,False,False,-97.39
3995,Men,Lifestyle,Air Force 1,11,-1,6323.09,0.47,0.0,,Online,Delhi,3242.46,True,,-1.0,,0.47,0.0,3242.46,False,False,True,False,False,False,True,False,-3351.2377,-3351.2377,False,True,False,-3351.2377,,False,False,3242.46
3996,Men,Running,React Infinity,L,2,6492.155000000001,0.49,0.0,,Online,Bangalore,2919.12,False,,2.0,,,0.0,2919.12,False,False,True,False,True,True,True,False,6621.998100000001,6621.998100000001,False,True,False,6621.998100000001,,False,False,2919.12
3997,Women,Lifestyle,Waffle One,M,4,5637.46,0.24,0.0,2024-01-24,Retail,Hyderabad,-484.62,False,2024-01-24,4.0,,,0.0,-484.62,False,False,True,False,True,False,True,False,17137.8784,17137.8784,False,False,False,17137.8784,,False,False,-484.62
3998,Men,Training,Flex Trainer,XL,3,6383.55,0.37,0.0,,Online,Delhi,2029.57,False,,,,,0.0,2029.57,False,False,True,False,True,True,True,True,12064.909500000002,12064.909500000002,False,True,False,12064.909500000002,,False,False,2029.57
3999,Kids,Lifestyle,Blazer Mid,7,3,6383.24,0.27,0.0,2024-09-16,Online,Kolkata,1484.61,False,16-09-2024,,,0.27,0.0,1484.61,False,False,True,False,False,False,True,True,13979.295600000001,13979.295600000001,False,False,False,13979.295600000001,,False,False,1484.61
4000,Women,Basketball,Air Jordan,M,-1,6235.71,0.11,0.0,2025-01-09,Retail,Kolkata,309.79,True,2025/01/09,-1.0,,0.11,0.0,309.79,False,False,True,False,False,False,True,False,-5549.7819,-5549.7819,False,False,False,-5549.7819,,False,False,309.79
4001,Women,Basketball,Zoom Freak,L,3,7586.32,0.35,0.0,,Online,Mumbai,2155.01,False,,,7586.32,,0.0,2155.01,False,False,False,False,True,False,True,True,14793.324,14793.324,False,True,False,14793.324,,False,False,2155.01
4002,Kids,Soccer,Mercurial Superfly,M,2,6056.88,0.425,0.0,2024-11-03,Retail,Mumbai,2114.03,False,03-11-2024,,6056.88,,0.0,2114.03,False,False,False,False,True,False,True,True,6965.411999999999,6965.411999999999,False,False,False,6965.411999999999,,False,False,2114.03
4003,Men,Lifestyle,Air Force 1,L,2,7165.28,0.16999999999999993,0.0,2025-02-03,Retail,Mumbai,839.48,False,03-02-2025,,7165.28,0.16999999999999993,0.0,839.48,False,False,False,False,False,False,True,True,11894.364800000001,11894.364800000001,False,False,False,11894.364800000001,,False,False,839.48
4004,Men,Basketball,Air Jordan,XL,2,6235.71,0.06,0.0,2025-04-14,Retail,Delhi,-748.58,False,14-04-2025,,,0.06,0.0,-748.58,False,False,True,False,False,False,True,True,11723.1348,11723.1348,False,False,False,11723.1348,,False,False,-748.58
4005,Kids,Training,Metcon 7,M,2,3730.58,0.39,0.0,2024-11-30,Online,Delhi,1784.38,False,2024-11-30,,3730.58,,0.0,1784.38,False,False,False,False,True,False,True,True,4551.3076,4551.3076,False,False,False,4551.3076,,False,False,1784.38
4006,Kids,Basketball,LeBron 20,12,2,6431.1900000000005,0.42,0.0,,Retail,Kolkata,2617.0,False,,,,,0.0,2617.0,False,False,True,False,True,False,True,True,7460.180400000001,7460.180400000001,False,True,False,7460.180400000001,,False,False,2617.0
4007,Kids,Soccer,Premier III,XL,0,5773.245,0.4,0.0,2025-01-10,Retail,Pune,1746.06,False,10-01-2025,0.0,,,0.0,1746.06,False,False,True,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,1746.06
4008,Men,Basketball,LeBron 20,9,3,7737.27,0.07,21586.98,2023-12-15,Retail,Hyderabad,180.31,False,2023-12-15,3.0,7737.27,0.07,21586.98,180.31,False,False,False,False,False,False,False,False,21586.9833,21586.98,False,False,False,21586.98,,False,False,180.31
4009,Kids,Basketball,Zoom Freak,M,3,6435.66,0.35,0.0,2024-03-30,Retail,Mumbai,-737.91,False,2024-03-30,,,,0.0,-737.91,False,False,True,False,True,False,True,True,12549.537,12549.537,False,False,False,12549.537,,False,False,-737.91
2046,Men,Training,ZoomX Invincible,M,-1,5091.2,0.385,0.0,2025-07-10,Retail,Pune,1544.79,True,10-07-2025,-1.0,5091.2,,0.0,1544.79,False,False,False,False,True,False,True,False,-3131.0879999999997,-3131.0879999999997,False,False,False,-3131.0879999999997,,False,False,1544.79
4011,Women,Running,Air Zoom,M,4,4909.56,0.37,0.0,2025-07-04,Retail,Bangalore,2934.53,False,2025-07-04,4.0,4909.56,,0.0,2934.53,False,False,False,False,True,False,True,False,12372.0912,12372.0912,False,False,False,12372.0912,,False,False,2934.53
4012,Men,Basketball,Zoom Freak,M,3,5879.06,0.47,0.0,2025-05-28,Retail,Hyderabad,2129.44,False,28-05-2025,,5879.06,0.47,0.0,2129.44,False,False,False,False,False,True,True,True,9347.7054,9347.7054,False,False,False,9347.7054,,False,False,2129.44
4013,Women,Basketball,LeBron 20,10,2,3794.99,0.42,0.0,2025-07-04,Online,Hyderabad,1398.9,False,2025/07/04,2.0,3794.99,,0.0,1398.9,False,False,False,False,True,False,True,False,4402.1884,4402.1884,False,False,False,4402.1884,,False,False,1398.9
4014,Kids,Running,Air Zoom,L,2,5550.99,0.37,0.0,2024-08-04,Retail,Hyderabad,563.6,False,2024/08/04,,,,0.0,563.6,False,False,True,False,True,False,True,True,6994.2474,6994.2474,False,False,False,6994.2474,,False,False,563.6
4015,Men,Lifestyle,Air Force 1,L,4,5505.76,0.325,0.0,2025-07-05,Online,Bangalore,1194.93,False,2025/07/05,4.0,5505.76,,0.0,1194.93,False,False,False,False,True,False,True,False,14865.552000000001,14865.552000000001,False,False,False,14865.552000000001,,False,False,1194.93
2021,Kids,Lifestyle,Waffle One,XL,2,4561.67,0.24,0.0,2024-02-13,Online,Pune,1720.61,False,2024-02-13,,4561.67,,0.0,1720.61,False,False,False,False,True,False,True,True,6933.7384,6933.7384,False,False,False,6933.7384,,False,False,1720.61
4017,Kids,Training,Metcon 7,XL,2,9229.7,0.39,0.0,2025-03-20,Online,Mumbai,1178.1,False,20-03-2025,,9229.7,,0.0,1178.1,False,False,False,False,True,False,True,True,11260.234,11260.234,False,False,False,11260.234,,False,False,1178.1
4018,Women,Lifestyle,Blazer Mid,M,3,6469.59,0.36,0.0,,Retail,Mumbai,-69.8,False,,,6469.59,0.36,0.0,-69.8,False,False,False,False,False,False,True,True,12421.6128,12421.6128,False,True,False,12421.6128,,False,False,-69.8
4019,Women,Soccer,Tiempo Legend,10,-1,6045.785,0.66,0.0,2024-10-27,Online,Bangalore,171.8,True,2024-10-27,-1.0,,0.66,0.0,171.8,False,False,True,False,False,False,True,False,-2055.5669,-2055.5669,False,False,False,-2055.5669,,False,False,171.8
4020,Women,Running,Pegasus Turbo,M,2,4052.25,0.305,0.0,,Retail,Bangalore,3360.33,False,,,4052.25,,0.0,3360.33,False,False,False,False,True,False,True,True,5632.6275000000005,5632.6275000000005,False,True,False,5632.6275000000005,,False,False,3360.33
4021,Women,Basketball,Kyrie Flytrap,6,2,7023.61,0.46499999999999997,0.0,,Online,Delhi,2199.3,False,,,7023.61,,0.0,2199.3,False,False,False,False,True,False,True,True,7515.2627,7515.2627,False,True,False,7515.2627,,False,False,2199.3
4022,Kids,Training,Metcon 7,L,2,5890.69,0.39,0.0,2024-12-21,Online,Bangalore,2380.63,False,2024/12/21,,,,0.0,2380.63,False,False,True,False,True,False,True,True,7186.641799999999,7186.641799999999,False,False,False,7186.641799999999,,False,False,2380.63
4023,Women,Running,Free RN,XL,0,2376.12,0.76,0.0,2024-11-28,Online,Hyderabad,1267.41,False,2024-11-28,0.0,2376.12,0.76,0.0,1267.41,False,False,False,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,1267.41
4024,Men,Training,Metcon 7,M,0,5890.69,0.39,0.0,2024-08-29,Retail,Bangalore,-738.85,False,29-08-2024,0.0,,,0.0,-738.85,False,False,True,False,True,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,-738.85
4025,Women,Basketball,Kyrie Flytrap,L,2,2265.37,0.46499999999999997,0.0,2024-06-25,Retail,Kolkata,2946.35,False,2024-06-25,,2265.37,,0.0,2946.35,False,False,False,False,True,False,True,True,2423.9459,2423.9459,False,False,False,2423.9459,,False,False,2946.35
4026,Men,Basketball,Zoom Freak,XL,0,3731.78,0.1200000000000001,0.0,2025-02-17,Online,Hyderabad,-885.09,False,17-02-2025,0.0,3731.78,0.1200000000000001,0.0,-885.09,False,False,False,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,-885.09
4027,Men,Basketball,Air Jordan,XL,2,8050.32,0.24,0.0,,Retail,Delhi,3125.71,False,,,8050.32,,0.0,3125.71,False,False,False,False,True,True,True,True,12236.4864,12236.4864,False,True,False,12236.4864,,False,False,3125.71
4028,Women,Running,Pegasus Turbo,9,3,5644.675,0.06000000000000005,0.0,2025-01-12,Retail,Delhi,2568.4,False,12-01-2025,3.0,,0.06000000000000005,0.0,2568.4,False,False,True,False,False,False,True,False,15917.9835,15917.9835,False,False,False,15917.9835,,False,False,2568.4
4029,Kids,Training,Flex Trainer,XL,3,6383.55,0.37,0.0,2025-06-29,Retail,Bangalore,3231.16,False,2025/06/29,,,,0.0,3231.16,False,False,True,False,True,False,True,True,12064.909500000002,12064.909500000002,False,False,False,12064.909500000002,,False,False,3231.16
4030,Men,Lifestyle,Waffle One,L,2,5637.46,0.24,0.0,2025-04-28,Online,Kolkata,1865.56,False,2025-04-28,,,,0.0,1865.56,False,False,True,False,True,False,True,True,8568.9392,8568.9392,False,False,False,8568.9392,,False,False,1865.56
4031,Men,Soccer,Phantom GT,XL,2,4272.26,0.83,1452.57,,Retail,Kolkata,1977.91,False,,2.0,4272.26,0.83,1452.57,1977.91,False,False,False,False,False,True,False,False,1452.5684000000003,1452.57,False,True,False,1452.57,,False,False,1977.91
4032,Men,Running,Pegasus Turbo,10,2,5644.675,0.305,0.0,,Retail,Pune,-135.15,False,,,,,0.0,-135.15,False,False,True,False,True,False,True,True,7846.098250000001,7846.098250000001,False,True,False,7846.098250000001,,False,False,-135.15
4033,Men,Lifestyle,Blazer Mid,L,4,4398.68,0.27,12844.15,,Retail,Bangalore,3573.92,False,,4.0,4398.68,0.27,12844.15,3573.92,False,False,False,False,False,False,False,False,12844.1456,12844.15,False,True,False,12844.15,,False,False,3573.92
2020,Men,Running,Air Zoom,12,2,5614.96,0.37,0.0,2025-03-05,Online,Kolkata,671.98,False,2025/03/05,2.0,5614.96,,0.0,671.98,False,False,False,False,True,False,True,False,7074.8496000000005,7074.8496000000005,False,False,False,7074.8496000000005,,False,False,671.98
4035,Women,Training,ZoomX Invincible,L,2,6897.68,0.87,0.0,2025-01-11,Retail,Delhi,2738.44,False,11-01-2025,,,0.87,0.0,2738.44,False,False,True,False,False,False,True,True,1793.3968000000002,1793.3968000000002,False,False,False,1793.3968000000002,,False,False,2738.44
4036,Men,Soccer,Mercurial Superfly,M,-1,6569.65,0.07,0.0,,Online,Mumbai,2718.34,True,,-1.0,,0.07,0.0,2718.34,False,False,True,False,False,False,True,False,-6109.7744999999995,-6109.7744999999995,False,True,False,-6109.7744999999995,,False,False,2718.34
4037,Women,Basketball,LeBron 20,XL,2,6431.1900000000005,0.74,0.0,2023-08-08,Retail,Delhi,776.81,False,2023-08-08,,,0.74,0.0,776.81,False,False,True,False,False,False,True,True,3344.2188000000006,3344.2188000000006,False,False,False,3344.2188000000006,,False,False,776.81
4038,Kids,Running,Pegasus Turbo,L,2,5349.1,0.305,0.0,2025-03-04,Retail,Pune,1724.16,False,2025/03/04,,5349.1,,0.0,1724.16,False,False,False,False,True,True,True,True,7435.249000000002,7435.249000000002,False,False,False,7435.249000000002,,False,False,1724.16
4039,Women,Lifestyle,Air Force 1,L,2,5103.01,0.325,0.0,2024-12-06,Online,Delhi,-134.82,False,06-12-2024,,5103.01,,0.0,-134.82,False,False,False,False,True,False,True,True,6889.063500000001,6889.063500000001,False,False,False,6889.063500000001,,False,False,-134.82
2041,Men,Training,Metcon 7,12,2,5890.69,0.35,0.0,2025-07-05,Online,Hyderabad,1727.5,False,2025/07/05,,,0.35,0.0,1727.5,False,False,True,False,False,False,True,True,7657.897,7657.897,False,False,False,7657.897,,False,False,1727.5
4041,Men,Running,Pegasus Turbo,L,2,5644.675,0.305,0.0,2024-09-09,Online,Mumbai,3221.72,False,2024/09/09,2.0,,,0.0,3221.72,False,False,True,False,True,True,True,False,7846.098250000001,7846.098250000001,False,False,False,7846.098250000001,,False,False,3221.72
4042,Kids,Lifestyle,Air Force 1,9,0,2566.15,0.325,0.0,,Online,Hyderabad,-198.88,False,,0.0,2566.15,,0.0,-198.88,False,False,False,False,True,False,True,False,0.0,0.0,True,True,False,0.0,,False,False,-198.88
4043,Kids,Running,Air Zoom,L,4,5235.22,0.51,10261.03,2025-05-28,Online,Hyderabad,3321.49,False,28-05-2025,4.0,5235.22,0.51,10261.03,3321.49,False,False,False,False,False,True,False,False,10261.0312,10261.03,False,False,False,10261.03,,False,False,3321.49
4044,Women,Training,Flex Trainer,XL,0,6687.28,0.37,0.0,2024-08-07,Online,Pune,2636.12,False,2024/08/07,0.0,6687.28,,0.0,2636.12,False,False,False,False,True,True,True,False,0.0,0.0,True,False,False,0.0,,False,False,2636.12
2003,Women,Soccer,Premier III,L,2,5773.245,0.56,0.0,2024-08-03,Online,Kolkata,2353.41,False,2024/08/03,,,0.56,0.0,2353.41,False,False,True,False,False,False,True,True,5080.455599999999,5080.455599999999,False,False,False,5080.455599999999,,False,False,2353.41
4046,Women,Running,React Infinity,L,3,5140.99,0.49,0.0,2025-02-20,Online,Pune,999.97,False,20-02-2025,,5140.99,,0.0,999.97,False,False,False,False,True,False,True,True,7865.7146999999995,7865.7146999999995,False,False,False,7865.7146999999995,,False,False,999.97
4047,Men,Running,Air Zoom,12,2,5550.99,0.37,0.0,,Retail,Kolkata,56.56,False,,2.0,,,0.0,56.56,False,False,True,False,True,False,True,False,6994.2474,6994.2474,False,True,False,6994.2474,,False,False,56.56
4048,Men,Running,Air Zoom,M,2,2342.93,0.37,0.0,,Retail,Delhi,2239.79,False,,,2342.93,,0.0,2239.79,False,False,False,False,True,False,True,True,2952.0917999999997,2952.0917999999997,False,True,False,2952.0917999999997,,False,False,2239.79
2046,Kids,Running,React Infinity,L,2,6492.155000000001,0.71,0.0,,Online,Delhi,63.74,False,,2.0,,0.71,0.0,63.74,False,False,True,False,False,True,True,False,3765.449900000001,3765.449900000001,False,True,False,3765.449900000001,,False,False,63.74
4050,Women,Running,Pegasus Turbo,XL,2,3750.77,0.305,0.0,2025-02-27,Online,Bangalore,-171.08,False,2025/02/27,,3750.77,,0.0,-171.08,False,False,False,False,True,False,True,True,5213.5703,5213.5703,False,False,False,5213.5703,,False,False,-171.08
4051,Kids,Training,Metcon 7,M,2,7986.76,0.39,0.0,2024-10-11,Online,Hyderabad,944.54,False,2024/10/11,,7986.76,,0.0,944.54,False,False,False,False,True,True,True,True,9743.8472,9743.8472,False,False,False,9743.8472,,False,False,944.54
4052,Kids,Training,Flex Trainer,L,3,6952.66,0.37,0.0,2025-01-19,Online,Hyderabad,1624.3,False,2025/01/19,,6952.66,,0.0,1624.3,False,False,False,False,True,False,True,True,13140.527399999999,13140.527399999999,False,False,False,13140.527399999999,,False,False,1624.3
4053,Women,Soccer,Phantom GT,6,2,6320.59,0.38,0.0,2025-03-02,Retail,Pune,21.13,False,02-03-2025,2.0,,,0.0,21.13,False,False,True,False,True,False,True,False,7837.5316,7837.5316,False,False,False,7837.5316,,False,False,21.13
4054,Women,Lifestyle,Waffle One,L,2,3394.38,0.75,0.0,2024-05-09,Online,Mumbai,-401.5,False,2024-05-09,,3394.38,0.75,0.0,-401.5,False,False,False,False,False,True,True,True,1697.19,1697.19,False,False,False,1697.19,,False,False,-401.5
4055,Kids,Running,Air Zoom,L,2,8333.95,0.37,0.0,,Online,Mumbai,3329.27,False,,,8333.95,,0.0,3329.27,False,False,False,False,True,False,True,True,10500.777000000002,10500.777000000002,False,True,False,10500.777000000002,,False,False,3329.27
4056,Kids,Running,Air Zoom,8,2,5550.99,0.37,0.0,2024-12-13,Retail,Hyderabad,3732.77,False,2024/12/13,,,,0.0,3732.77,False,False,True,False,True,False,True,True,6994.2474,6994.2474,False,False,False,6994.2474,,False,False,3732.77
4057,Kids,Basketball,Kyrie Flytrap,M,2,5066.14,0.46499999999999997,0.0,2023-09-22,Retail,Delhi,2575.38,False,2023-09-22,,,,0.0,2575.38,False,False,True,False,True,False,True,True,5420.769800000001,5420.769800000001,False,False,False,5420.769800000001,,False,False,2575.38
4058,Kids,Basketball,Kyrie Flytrap,L,2,5066.14,0.34,0.0,2024-11-13,Online,Delhi,153.9,False,13-11-2024,,,0.34,0.0,153.9,False,False,True,False,False,False,True,True,6687.3048,6687.3048,False,False,False,6687.3048,,False,False,153.9
4059,Kids,Basketball,Air Jordan,L,1,9700.41,0.24,-2328.1,2025-02-03,Retail,Delhi,1000.57,False,03-02-2025,1.0,9700.41,0.24,-2328.1,1000.57,False,False,False,False,False,False,False,False,7372.3116,-2328.1,False,False,False,-2328.1,,False,False,1000.57
4060,Women,Soccer,Tiempo Legend,L,-1,8655.46,0.9,-865.55,2024-08-20,Online,Pune,3159.11,True,20-08-2024,-1.0,8655.46,0.9,-865.55,3159.11,False,False,False,False,False,False,False,False,-865.5459999999997,-865.55,False,False,False,-865.55,,False,True,3159.11
4061,Men,Basketball,Air Jordan,XL,2,6235.71,0.24,0.0,,Retail,Mumbai,2599.62,False,,,,,0.0,2599.62,False,False,True,False,True,False,True,True,9478.2792,9478.2792,False,True,False,9478.2792,,False,False,2599.62
4062,Men,Basketball,Zoom Freak,M,0,6435.66,0.48,0.0,2025-05-17,Online,Mumbai,505.51,False,17-05-2025,0.0,,0.48,0.0,505.51,False,False,True,False,False,False,True,False,0.0,0.0,True,False,False,0.0,,False,False,505.51
4063,Kids,Lifestyle,Air Force 1,L,0,6323.09,0.38,0.0,,Online,Mumbai,-617.86,False,,0.0,,0.38,0.0,-617.86,False,False,True,False,False,False,True,False,0.0,0.0,True,True,False,0.0,,False,False,-617.86
4064,Men,Basketball,Air Jordan,L,4,6235.71,0.38,0.0,2024-09-24,Retail,Hyderabad,587.63,False,2024/09/24,4.0,,0.38,0.0,587.63,False,False,True,False,False,False,True,False,15464.5608,15464.5608,False,False,False,15464.5608,,False,False,587.63
4065,Women,Basketball,LeBron 20,XL,2,7881.81,0.42,0.0,2024-12-08,Online,Pune,1067.59,False,2024/12/08,,7881.81,,0.0,1067.59,False,False,False,False,True,False,True,True,9142.899600000002,9142.899600000002,False,False,False,9142.899600000002,,False,False,1067.59
4066,Kids,Running,React Infinity,L,4,6599.26,0.85,3959.56,2025-06-29,Retail,Bangalore,3344.47,False,29-06-2025,4.0,6599.26,0.85,3959.56,3344.47,False,False,False,False,False,False,False,False,3959.5560000000005,3959.56,False,False,False,3959.56,,False,False,3344.47
4067,Men,Soccer,Mercurial Superfly,M,4,7408.31,0.425,0.0,2025-05-17,Online,Bangalore,1974.4,False,17-05-2025,4.0,7408.31,,0.0,1974.4,False,False,False,False,True,False,True,False,17039.113,17039.113,False,False,False,17039.113,,False,False,1974.4
4068,Men,Soccer,Tiempo Legend,10,-1,6045.785,0.24,0.0,,Online,Pune,1280.59,True,,-1.0,,,0.0,1280.59,False,False,True,False,True,False,True,False,-4594.7966,-4594.7966,False,True,False,-4594.7966,,False,False,1280.59
2030,Women,Soccer,Premier III,L,2,9804.64,0.71,0.0,2025-02-08,Online,Bangalore,635.57,False,2025-02-08,,9804.64,0.71,0.0,635.57,False,False,False,False,False,False,True,True,5686.6912,5686.6912,False,False,False,5686.6912,,False,False,635.57
4070,Kids,Basketball,Air Jordan,L,2,6966.16,0.24,0.0,2024-10-23,Retail,Pune,2671.6,False,23-10-2024,,6966.16,0.24,0.0,2671.6,False,False,False,False,False,False,True,True,10588.5632,10588.5632,False,False,False,10588.5632,,False,False,2671.6
4071,Men,Lifestyle,Blazer Mid,XL,-1,6383.24,0.06000000000000005,0.0,,Retail,Bangalore,1112.91,True,,-1.0,,0.06000000000000005,0.0,1112.91,False,False,True,False,False,True,True,False,-6000.245599999999,-6000.245599999999,False,True,False,-6000.245599999999,,False,False,1112.91
4072,Men,Soccer,Premier III,M,2,5773.245,0.4,0.0,2025-05-20,Online,Pune,3542.88,False,20-05-2025,,,,0.0,3542.88,False,False,True,False,True,True,True,True,6927.893999999999,6927.893999999999,False,False,False,6927.893999999999,,False,False,3542.88
4073,Kids,Training,Flex Trainer,M,2,5732.59,0.37,0.0,2024-11-30,Online,Kolkata,3353.3,False,2024/11/30,2.0,5732.59,,0.0,3353.3,False,False,False,False,True,False,True,False,7223.0634,7223.0634,False,False,False,7223.0634,,False,False,3353.3
4074,Kids,Basketball,LeBron 20,L,2,8673.78,0.42,0.0,2024-03-28,Retail,Mumbai,-286.0,False,2024-03-28,,8673.78,,0.0,-286.0,False,False,False,False,True,False,True,True,10061.584800000002,10061.584800000002,False,False,False,10061.584800000002,,False,False,-286.0
