Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Revenue_Capped,Order_Date,Sales_Channel,Region,Profit,Profit_Capped,is_return,Is_Zero_Sales,Units_Sold_Imputed_Flag,Date_Missing_Flag,Revenue_Outlier_Flag,Profit_Outlier_Flag,Profit_Ratio_Flag
3861,Men,Basketball,Air Jordan,6,4,6235.71,0.46,13469.133600000001,13469.133600000001,,Retail,Hyderabad,419.79,419.79,False,False,False,True,False,False,False
3862,Kids,Lifestyle,Dunk Low,L,1,6202.99,0.61,2419.1661,2419.1661,2023-11-17,Online,Delhi,3454.42,3454.42,False,False,False,False,False,False,False
3863,Women,Training,Flex Trainer,XL,3,6358.33,0.37,12017.243699999999,12017.243699999999,2025-06-28,Retail,Hyderabad,290.35,290.35,False,False,True,False,False,False,False
3864,Women,Training,SuperRep Go,7,3,5280.57,0.32,10772.362799999999,10772.362799999999,2025-05-01,Retail,Delhi,2972.96,2972.96,False,False,True,False,False,False,False
3865,Men,Training,ZoomX Invincible,L,2,7356.92,0.385,9049.0116,9049.0116,,Online,Hyderabad,-1144.16,-1144.16,False,False,False,True,False,False,False
3866,Women,Basketball,LeBron 20,XL,3,6431.1900000000005,0.64,6945.6852,6945.6852,2025-02-14,Retail,Kolkata,2985.34,2985.34,False,False,False,False,False,False,False
3867,Kids,Lifestyle,Waffle One,XL,2,5637.46,0.24,8568.9392,8568.9392,2024-10-04,Online,Bangalore,3405.94,3405.94,False,False,True,False,False,False,False
3868,Women,Running,Free RN,11,0,3554.76,0.51,0.0,0.0,2025-04-27,Online,Bangalore,-593.5,-593.5,False,True,False,False,False,False,False
3869,Women,Basketball,LeBron 20,L,3,7599.38,0.16999999999999993,-3875.68,-3875.68,,Retail,Delhi,-633.81,-633.81,False,False,False,True,False,False,False
3870,Women,Training,ZoomX Invincible,M,2,6944.2,0.385,8541.366,8541.366,2025-05-17,Online,Hyderabad,764.21,764.21,False,False,True,False,False,False,False
3871,Women,Training,SuperRep Go,XL,3,5280.57,0.32,10772.362799999999,10772.362799999999,2024-09-17,Retail,Delhi,1773.99,1773.99,False,False,False,False,False,False,False
3872,Women,Training,SuperRep Go,M,3,8517.62,0.32,17375.944799999997,17375.944799999997,,Retail,Delhi,962.82,962.82,False,False,True,True,False,False,False
3873,Men,Soccer,Tiempo Legend,M,3,6045.785,0.24,13784.389799999999,13784.389799999999,,Online,Bangalore,996.15,996.15,False,False,False,True,False,False,False
3874,Women,Basketball,LeBron 20,XL,4,3305.6,0.7,3966.72,3966.72,2024-08-27,Online,Kolkata,1605.13,1605.13,False,False,False,False,False,False,False
3875,Women,Basketball,LeBron 20,L,0,3304.18,0.9,0.0,0.0,,Retail,Pune,3345.28,3345.28,False,True,False,True,False,False,False
3876,Men,Soccer,Phantom GT,XL,-1,4310.9,0.38,-2672.758,-2672.758,2024-12-24,Retail,Hyderabad,3835.88,3835.88,True,False,False,False,False,False,False
3877,Men,Training,SuperRep Go,M,3,5280.57,0.32,10772.362799999999,10772.362799999999,2025-03-18,Online,Delhi,2594.37,2594.37,False,False,True,False,False,False,False
3878,Men,Running,Air Zoom,XL,2,3224.56,0.37,4062.9456,4062.9456,2024-08-13,Retail,Kolkata,2178.22,2178.22,False,False,True,False,False,False,False
3879,Men,Training,Flex Trainer,11,0,6473.43,0.1,0.0,0.0,,Retail,Pune,2954.36,2954.36,False,True,False,True,False,False,False
3880,Kids,Soccer,Premier III,M,0,5773.245,0.10000000000000009,0.0,0.0,2025-02-25,Online,Mumbai,-185.41,-185.41,False,True,False,False,False,False,False
3881,Women,Training,SuperRep Go,M,3,3656.98,0.06,10312.68,10312.68,,Online,Hyderabad,1953.91,1953.91,False,False,False,True,False,False,False
3882,Men,Soccer,Tiempo Legend,M,3,7237.49,0.24,16501.4772,16501.4772,,Online,Bangalore,-376.24,-376.24,False,False,True,True,False,False,False
3883,Kids,Soccer,Premier III,M,2,8737.43,0.4,10484.916,10484.916,2025-05-10,Retail,Delhi,-1174.75,-1174.75,False,False,True,False,False,False,False
2012,Men,Basketball,Air Jordan,XL,2,6235.71,0.24,9478.2792,9478.2792,2025-03-30,Retail,Bangalore,-685.96,-685.96,False,False,True,False,False,False,False
3885,Men,Training,Metcon 7,XL,2,5890.69,0.39,7186.641799999999,7186.641799999999,2024-11-10,Online,Bangalore,-512.97,-512.97,False,False,False,False,False,False,False
3886,Kids,Basketball,Kyrie Flytrap,8,2,4967.69,0.46499999999999997,5315.4283,5315.4283,2025-01-16,Retail,Delhi,-136.16,-136.16,False,False,True,False,False,False,False
3887,Women,Basketball,Zoom Freak,10,4,6435.66,0.35,16732.716,16732.716,2025-06-07,Online,Mumbai,3824.51,3824.51,False,False,False,False,False,False,False
3888,Kids,Training,ZoomX Invincible,M,2,3737.67,0.385,4597.3341,4597.3341,2024-12-30,Online,Mumbai,-341.37,-341.37,False,False,True,False,False,False,False
3889,Kids,Soccer,Phantom GT,XL,2,8925.29,0.05,16958.051,16958.051,2024-07-24,Online,Kolkata,-407.63,-407.63,False,False,True,False,False,False,False
3890,Women,Training,ZoomX Invincible,XL,2,4392.78,0.385,5403.1194,5403.1194,2025-01-10,Online,Delhi,676.44,676.44,False,False,True,False,False,False,False
3891,Men,Training,ZoomX Invincible,L,0,9453.17,0.385,0.0,0.0,2025-02-13,Retail,Bangalore,3832.99,3832.99,False,True,False,False,False,False,False
3892,Kids,Training,Flex Trainer,M,3,6383.55,0.37,12064.909500000002,12064.909500000002,,Online,Delhi,2262.3,2262.3,False,False,True,True,False,False,False
3893,Men,Basketball,Air Jordan,XL,2,6235.71,0.21999999999999997,9727.7076,9727.7076,2025-07-13,Retail,Delhi,2784.1,2784.1,False,False,True,False,False,False,False
3894,Women,Soccer,Premier III,11,-1,5255.98,0.030000000000000027,-5098.3006,-5098.3006,2024-06-08,Online,Pune,-1067.96,-1067.96,True,False,False,False,False,False,False
3895,Men,Soccer,Tiempo Legend,XL,-1,6045.785,0.24,-4594.7966,-4594.7966,2025-02-15,Online,Hyderabad,366.35,366.35,True,False,False,False,False,False,False
3896,Men,Basketball,Kyrie Flytrap,L,2,6289.82,0.94,754.7784000000006,754.7784000000006,,Online,Mumbai,209.79,209.79,False,False,True,True,False,False,False
3897,Women,Soccer,Tiempo Legend,8,2,6050.27,0.69,3751.17,3751.17,,Retail,Delhi,3332.49,3332.49,False,False,False,True,False,False,False
3898,Men,Basketball,LeBron 20,L,1,6431.1900000000005,0.07,5981.0067,5981.0067,2025-02-27,Retail,Hyderabad,1353.92,1353.92,False,False,False,False,False,False,False
3899,Men,Basketball,Zoom Freak,L,1,6435.66,0.75,1608.915,1608.915,,Retail,Pune,-579.76,-579.76,False,False,False,True,False,False,False
3900,Men,Basketball,Zoom Freak,M,3,9599.44,0.35,18718.908,18718.908,2024-11-01,Retail,Delhi,-553.3,-553.3,False,False,False,False,False,False,False
3901,Men,Running,Air Zoom,XL,2,5550.99,0.12,9769.7424,9769.7424,2025-04-30,Retail,Mumbai,1461.25,1461.25,False,False,True,False,False,False,False
3902,Men,Running,Pegasus Turbo,XL,2,5644.675,0.85,1693.4025000000004,1693.4025000000004,2025-01-02,Online,Kolkata,3175.54,3175.54,False,False,True,False,False,False,False
3903,Kids,Running,React Infinity,9,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,,Online,Pune,-101.29,-101.29,False,False,True,True,False,False,False
3904,Kids,Soccer,Phantom GT,L,2,7775.87,0.38,9642.0788,9642.0788,2025-05-28,Retail,Bangalore,1143.11,1143.11,False,False,False,False,False,False,False
3905,Women,Soccer,Tiempo Legend,7,3,6045.785,0.24,13784.389799999999,13784.389799999999,2024-12-10,Retail,Kolkata,3926.59,3926.59,False,False,True,False,False,False,False
3906,Men,Lifestyle,Dunk Low,XL,4,7588.77,0.14,26105.37,21815.794950000003,2024-09-04,Online,Hyderabad,3435.73,3435.73,False,False,False,False,True,False,False
3907,Women,Running,React Infinity,L,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,,Retail,Delhi,3362.1,3362.1,False,False,False,True,False,False,False
3908,Women,Running,Free RN,L,0,3253.63,0.305,0.0,0.0,2025-03-18,Retail,Kolkata,389.71,389.71,False,True,False,False,False,False,False
3909,Women,Soccer,Premier III,L,2,5773.245,0.4,6927.893999999999,6927.893999999999,,Retail,Delhi,-286.57,-286.57,False,False,True,True,False,False,False
3910,Men,Basketball,Zoom Freak,XL,3,2913.15,0.35,5680.642500000001,5680.642500000001,2025-03-13,Online,Pune,1834.09,1834.09,False,False,True,False,False,False,False
3911,Men,Soccer,Premier III,M,1,5598.98,0.4,3359.3879999999995,3359.3879999999995,2025-05-07,Retail,Mumbai,3070.67,3070.67,False,False,False,False,False,False,False
3912,Kids,Basketball,LeBron 20,L,-1,6977.03,0.42,-4046.6774000000005,-4046.6774000000005,2025-05-31,Online,Pune,-670.41,-670.41,True,False,False,False,False,False,False
3913,Kids,Training,ZoomX Invincible,XL,1,5255.09,0.385,3231.88035,3231.88035,2024-06-12,Retail,Delhi,2941.84,2941.84,False,False,False,False,False,False,False
3914,Kids,Soccer,Tiempo Legend,XL,2,6045.785,0.24,9189.5932,9189.5932,2024-10-29,Retail,Delhi,1253.02,1253.02,False,False,False,False,False,False,False
3915,Men,Running,Free RN,M,2,7962.36,0.305,11067.680400000001,11067.680400000001,2025-03-12,Online,Pune,3067.47,3067.47,False,False,False,False,False,False,False
3916,Women,Soccer,Premier III,L,3,5773.245,0.4,10391.841,10391.841,,Retail,Kolkata,1315.69,1315.69,False,False,False,True,False,False,False
3917,Women,Running,React Infinity,L,0,4726.33,0.49,0.0,0.0,2024-10-02,Online,Pune,3551.31,3551.31,False,True,False,False,False,False,False
3918,Men,Running,Pegasus Turbo,M,2,5644.675,0.85,1693.4025000000004,1693.4025000000004,,Online,Bangalore,1173.8,1173.8,False,False,True,True,False,False,False
2032,Kids,Lifestyle,Waffle One,6,-1,5637.46,0.24,-4284.4696,-4284.4696,2025-03-08,Retail,Bangalore,2281.5,2281.5,True,False,False,False,False,False,False
3920,Women,Running,Air Zoom,L,2,5540.68,0.37,6981.2568,6981.2568,2025-06-09,Online,Pune,1252.12,1252.12,False,False,True,False,False,False,False
3921,Kids,Lifestyle,Blazer Mid,L,3,6383.24,0.26,14170.792800000001,14170.792800000001,2025-05-23,Retail,Hyderabad,3939.3,3939.3,False,False,True,False,False,False,False
3922,Kids,Soccer,Phantom GT,L,2,6320.59,0.38,7837.5316,7837.5316,,Retail,Bangalore,1876.21,1876.21,False,False,True,True,False,False,False
3923,Men,Basketball,LeBron 20,XL,0,2187.01,0.42,0.0,0.0,2025-01-21,Online,Kolkata,-197.46,-197.46,False,True,False,False,False,False,False
3924,Women,Running,Pegasus Turbo,L,2,4809.5,0.305,6685.205000000001,6685.205000000001,2024-03-26,Online,Kolkata,3090.67,3090.67,False,False,True,False,False,False,False
3925,Kids,Basketball,LeBron 20,M,2,6431.1900000000005,0.23,9904.0326,9904.0326,2025-04-19,Retail,Hyderabad,36.04,36.04,False,False,False,False,False,False,False
3926,Men,Lifestyle,Dunk Low,XL,2,4791.86,0.39,5846.0692,5846.0692,2024-11-08,Online,Mumbai,2972.86,2972.86,False,False,False,False,False,False,False
3927,Women,Soccer,Premier III,L,2,5773.245,0.4,6927.893999999999,6927.893999999999,2025-04-10,Retail,Bangalore,999.67,999.67,False,False,True,False,False,False,False
3928,Men,Running,Pegasus Turbo,L,2,5636.21,0.74,2930.83,2930.83,,Retail,Delhi,-984.86,-984.86,False,False,False,True,False,False,False
3929,Kids,Running,Free RN,L,1,4199.97,0.9,420.0,420.0,2025-05-14,Retail,Mumbai,-861.44,-861.44,False,False,False,False,False,False,True
3930,Men,Soccer,Phantom GT,7,2,3606.77,0.38,4472.3948,4472.3948,2025-02-08,Retail,Mumbai,3624.68,3624.68,False,False,True,False,False,False,False
3931,Men,Lifestyle,Dunk Low,XL,3,9904.73,0.66,10102.824599999998,10102.824599999998,,Online,Hyderabad,-115.24,-115.24,False,False,True,True,False,False,False
3932,Kids,Training,SuperRep Go,L,4,4520.97,0.54,8318.58,8318.58,2025-06-10,Retail,Bangalore,1289.36,1289.36,False,False,False,False,False,False,False
3933,Men,Training,SuperRep Go,XL,4,5280.57,0.32,14363.150399999999,14363.150399999999,2025-01-25,Online,Pune,1348.54,1348.54,False,False,False,False,False,False,False
3934,Kids,Soccer,Mercurial Superfly,M,2,6569.65,0.425,7555.097499999999,7555.097499999999,,Online,Kolkata,2313.79,2313.79,False,False,True,True,False,False,False
3935,Women,Running,React Infinity,M,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,2025-07-22,Retail,Pune,-833.94,-833.94,False,False,True,False,False,False,False
3936,Kids,Lifestyle,Blazer Mid,M,3,3544.33,0.26,7868.4126,7868.4126,2023-07-28,Retail,Pune,1983.5,1983.5,False,False,False,False,False,False,False
3937,Women,Running,React Infinity,M,3,9550.19,0.49,14611.7907,14611.7907,2024-12-07,Online,Hyderabad,-638.36,-638.36,False,False,True,False,False,False,False
3938,Kids,Training,SuperRep Go,8,1,2823.65,0.32,1920.0819999999999,1920.0819999999999,,Online,Kolkata,1933.98,1933.98,False,False,False,True,False,False,False
3939,Women,Training,ZoomX Invincible,M,2,6897.68,0.385,8484.1464,8484.1464,2025-01-22,Online,Bangalore,2219.59,2219.59,False,False,True,False,False,False,False
3940,Kids,Running,React Infinity,11,3,6492.155000000001,0.49,9932.997150000003,9932.997150000003,2024-12-30,Online,Hyderabad,491.15,491.15,False,False,True,False,False,False,False
3941,Men,Soccer,Phantom GT,XL,0,9789.2,0.38,0.0,0.0,,Online,Pune,1829.77,1829.77,False,True,False,True,False,False,False
3942,Men,Lifestyle,Blazer Mid,M,1,3283.25,0.26,2429.605,2429.605,2024-04-27,Online,Delhi,-938.81,-938.81,False,False,False,False,False,False,False
3943,Women,Soccer,Tiempo Legend,M,0,7253.3,0.45,0.0,0.0,,Retail,Bangalore,3857.9,3857.9,False,True,False,True,False,False,False
3944,Men,Training,Metcon 7,M,2,5890.69,0.04,11310.1248,11310.1248,2024-10-12,Online,Bangalore,-151.58,-151.58,False,False,True,False,False,False,False
2002,Kids,Soccer,Phantom GT,XL,2,6320.59,0.38,7837.5316,7837.5316,2025-05-16,Online,Delhi,-789.24,-789.24,False,False,True,False,False,False,False
3946,Men,Training,SuperRep Go,M,-1,5280.57,0.32,-3590.7875999999997,-3590.7875999999997,2024-08-23,Retail,Kolkata,3250.78,3250.78,True,False,False,False,False,False,False
3947,Men,Training,SuperRep Go,M,2,5280.57,0.32,7181.575199999999,7181.575199999999,2024-07-29,Retail,Kolkata,3354.76,3354.76,False,False,False,False,False,False,False
3948,Women,Basketball,LeBron 20,L,2,6431.1900000000005,0.64,4630.4568,4630.4568,,Online,Delhi,3470.77,3470.77,False,False,True,True,False,False,False
2003,Women,Lifestyle,Waffle One,L,2,7203.25,0.24,10948.94,10948.94,2025-03-03,Online,Kolkata,-23.38,-23.38,False,False,True,False,False,False,False
3950,Kids,Running,React Infinity,XL,3,3474.66,0.49,5316.2298,5316.2298,2025-07-02,Online,Kolkata,474.81,474.81,False,False,True,False,False,False,False
3951,Women,Soccer,Mercurial Superfly,M,2,6569.65,0.425,7555.097499999999,7555.097499999999,2024-12-31,Online,Delhi,1982.85,1982.85,False,False,True,False,False,False,False
3952,Women,Soccer,Mercurial Superfly,12,2,6569.65,0.83,2233.6810000000005,2233.6810000000005,2025-06-29,Online,Mumbai,3142.6,3142.6,False,False,True,False,False,False,False
3953,Women,Basketball,Air Jordan,XL,2,6235.71,0.24,9478.2792,9478.2792,2025-01-14,Retail,Delhi,2004.93,2004.93,False,False,True,False,False,False,False
2042,Kids,Soccer,Tiempo Legend,L,4,8290.97,0.24,25204.548799999997,21815.794950000003,2024-12-30,Online,Delhi,-84.8,-84.8,False,False,False,False,True,False,False
3955,Kids,Training,SuperRep Go,XL,3,5280.57,0.32,10772.362799999999,10772.362799999999,2025-01-16,Retail,Pune,1798.76,1798.76,False,False,False,False,False,False,False
3956,Women,Lifestyle,Air Force 1,L,2,6323.09,0.325,8536.1715,8536.1715,2025-03-06,Online,Hyderabad,2842.28,2842.28,False,False,False,False,False,False,False
3957,Men,Lifestyle,Waffle One,XL,2,2113.01,0.1399999999999999,3634.377200000001,3634.377200000001,2025-06-26,Online,Hyderabad,2404.92,2404.92,False,False,True,False,False,False,False
3958,Women,Lifestyle,Dunk Low,L,4,8614.93,0.39,21020.4292,21020.4292,2024-03-23,Retail,Kolkata,-312.44,-312.44,False,False,False,False,False,False,False
3959,Kids,Lifestyle,Dunk Low,M,4,6091.98,0.39,14864.431199999999,14864.431199999999,2025-01-12,Retail,Mumbai,2494.96,2494.96,False,False,False,False,False,False,False
3960,Women,Lifestyle,Dunk Low,9,3,2451.47,0.39,4486.1901,4486.1901,2025-06-22,Retail,Mumbai,1850.9,1850.9,False,False,True,False,False,False,False
3961,Kids,Lifestyle,Waffle One,L,2,3369.14,0.24,5121.092799999999,5121.092799999999,2025-03-28,Online,Hyderabad,3888.52,3888.52,False,False,True,False,False,False,False
2041,Kids,Soccer,Tiempo Legend,M,-1,4414.63,0.24,-3355.1188,-3355.1188,2025-02-27,Online,Bangalore,1709.18,1709.18,True,False,False,False,False,False,False
3963,Men,Soccer,Mercurial Superfly,XL,1,6698.41,0.425,3851.5857499999997,3851.5857499999997,,Retail,Mumbai,-245.76,-245.76,False,False,False,True,False,False,False
3964,Women,Training,ZoomX Invincible,XL,-1,6897.68,0.385,-4242.0732,-4242.0732,2025-01-03,Retail,Kolkata,117.6,117.6,True,False,False,False,False,False,False
3965,Kids,Soccer,Mercurial Superfly,M,2,6569.65,0.05,12482.335,12482.335,,Online,Hyderabad,1194.67,1194.67,False,False,True,True,False,False,False
3966,Kids,Training,Metcon 7,7,2,5890.69,0.39,7186.641799999999,7186.641799999999,,Retail,Mumbai,2072.67,2072.67,False,False,True,True,False,False,False
3967,Women,Lifestyle,Waffle One,L,0,5637.46,0.24,0.0,0.0,,Online,Bangalore,-806.4,-806.4,False,True,False,True,False,False,False
3968,Kids,Lifestyle,Waffle One,M,2,8141.77,0.24,12375.4904,12375.4904,2024-12-05,Retail,Bangalore,774.01,774.01,False,False,True,False,False,False,False
3969,Women,Lifestyle,Waffle One,XL,2,7922.86,0.24,12042.7472,12042.7472,2023-08-04,Retail,Mumbai,3753.92,3753.92,False,False,True,False,False,False,False
3970,Men,Soccer,Phantom GT,L,0,9990.8,0.38,0.0,0.0,2025-06-29,Retail,Kolkata,3351.31,3351.31,False,True,False,False,False,False,False
3971,Kids,Training,Metcon 7,6,2,5890.69,0.95,589.0690000000005,589.0690000000005,2025-02-11,Retail,Bangalore,3840.73,3840.73,False,False,True,False,False,False,True
3972,Men,Running,Pegasus Turbo,XL,1,5644.675,0.305,3923.0491250000005,3923.0491250000005,2024-12-20,Retail,Bangalore,1990.32,1990.32,False,False,False,False,False,False,False
3973,Kids,Running,React Infinity,M,2,6492.155000000001,0.49,6621.998100000001,6621.998100000001,,Online,Bangalore,-475.2,-475.2,False,False,False,True,False,False,False
3974,Men,Lifestyle,Dunk Low,L,4,6202.99,0.39,15135.2956,15135.2956,2024-03-22,Retail,Delhi,97.6,97.6,False,False,False,False,False,False,False
3975,Women,Soccer,Tiempo Legend,M,3,6045.785,0.24,13784.389799999999,13784.389799999999,2025-03-22,Retail,Mumbai,1293.38,1293.38,False,False,False,False,False,False,False
3976,Men,Training,SuperRep Go,L,4,7534.51,0.050000000000000044,-1506.9,-1506.9,2024-12-12,Retail,Delhi,778.13,778.13,False,False,False,False,False,False,False
3977,Men,Soccer,Mercurial Superfly,L,0,7483.74,0.21,0.0,0.0,2025-05-11,Online,Delhi,2545.49,2545.49,False,True,False,False,False,False,False
3978,Women,Training,Flex Trainer,XL,2,9847.52,0.37,12407.8752,12407.8752,2024-09-11,Retail,Delhi,754.75,754.75,False,False,False,False,False,False,False
3979,Men,Training,ZoomX Invincible,M,3,6897.68,0.5,10346.52,10346.52,2025-06-11,Online,Pune,896.9,896.9,False,False,False,False,False,False,False
3980,Men,Training,SuperRep Go,10,3,5280.57,0.32,10772.362799999999,10772.362799999999,2025-07-07,Retail,Hyderabad,-223.3,-223.3,False,False,True,False,False,False,False
3981,Men,Soccer,Premier III,L,2,4007.55,0.020000000000000018,7854.798,7854.798,2023-12-21,Online,Delhi,90.51,90.51,False,False,True,False,False,False,False
3982,Men,Basketball,Zoom Freak,L,3,8006.71,0.35,15613.0845,15613.0845,2024-10-16,Online,Bangalore,1486.86,1486.86,False,False,True,False,False,False,False
3983,Kids,Lifestyle,Waffle One,L,4,5637.46,0.22,17588.875200000002,17588.875200000002,,Online,Pune,633.64,633.64,False,False,False,True,False,False,False
3984,Women,Training,SuperRep Go,M,4,5280.57,0.32,14363.150399999999,14363.150399999999,,Retail,Pune,486.8,486.8,False,False,False,True,False,False,False
2048,Kids,Basketball,Air Jordan,XL,2,8918.66,0.18999999999999995,-3389.09,-3389.09,2024-02-14,Retail,Delhi,1889.03,1889.03,False,False,False,False,False,False,False
3986,Kids,Running,Air Zoom,L,1,5550.99,0.37,3497.1237,3497.1237,2024-11-10,Retail,Mumbai,681.84,681.84,False,False,False,False,False,False,False
3987,Kids,Basketball,Zoom Freak,L,2,6435.66,0.35,8366.358,8366.358,2024-08-18,Retail,Hyderabad,3908.61,3908.61,False,False,False,False,False,False,False
3988,Kids,Lifestyle,Blazer Mid,M,4,7945.46,0.67,10488.01,10488.01,2024-10-10,Online,Pune,3698.62,3698.62,False,False,False,False,False,False,False
3989,Men,Training,Metcon 7,L,-1,5890.69,0.39,-3593.3208999999997,-3593.3208999999997,2024-10-20,Online,Bangalore,1005.26,1005.26,True,False,False,False,False,False,False
3990,Kids,Basketball,Air Jordan,11,0,6235.71,0.24,0.0,0.0,,Online,Kolkata,2974.82,2974.82,False,True,False,True,False,False,False
3991,Men,Training,ZoomX Invincible,M,0,6897.68,0.1,0.0,0.0,2025-07-19,Online,Bangalore,97.51,97.51,False,True,False,False,False,False,False
3992,Men,Lifestyle,Dunk Low,XL,-1,4431.62,0.39,-2703.2882,-2703.2882,2025-01-13,Online,Pune,-907.76,-907.76,True,False,False,False,False,False,False
3993,Kids,Lifestyle,Blazer Mid,7,-1,6383.24,0.26,-4723.5976,-4723.5976,2025-04-25,Retail,Hyderabad,1060.98,1060.98,True,False,False,False,False,False,False
3994,Kids,Basketball,Air Jordan,XL,4,6235.71,0.24,18956.5584,18956.5584,2025-04-12,Retail,Bangalore,-97.39,-97.39,False,False,False,False,False,False,False
3995,Men,Lifestyle,Air Force 1,11,-1,6323.09,0.47,-3351.2377,-3351.2377,,Online,Delhi,3242.46,3242.46,True,False,False,True,False,False,False
3996,Men,Running,React Infinity,L,2,6492.155000000001,0.49,6621.998100000001,6621.998100000001,,Online,Bangalore,2919.12,2919.12,False,False,False,True,False,False,False
3997,Women,Lifestyle,Waffle One,M,4,5637.46,0.24,17137.8784,17137.8784,2024-01-24,Retail,Hyderabad,-484.62,-484.62,False,False,False,False,False,False,False
3998,Men,Training,Flex Trainer,XL,3,6383.55,0.37,12064.909500000002,12064.909500000002,,Online,Delhi,2029.57,2029.57,False,False,True,True,False,False,False
3999,Kids,Lifestyle,Blazer Mid,7,3,6383.24,0.27,13979.295600000001,13979.295600000001,2024-09-16,Online,Kolkata,1484.61,1484.61,False,False,True,False,False,False,False
4000,Women,Basketball,Air Jordan,M,-1,6235.71,0.11,-5549.7819,-5549.7819,2025-01-09,Retail,Kolkata,309.79,309.79,True,False,False,False,False,False,False
4001,Women,Basketball,Zoom Freak,L,3,7586.32,0.35,14793.324,14793.324,,Online,Mumbai,2155.01,2155.01,False,False,True,True,False,False,False
4002,Kids,Soccer,Mercurial Superfly,M,2,6056.88,0.425,6965.411999999999,6965.411999999999,2024-11-03,Retail,Mumbai,2114.03,2114.03,False,False,True,False,False,False,False
4003,Men,Lifestyle,Air Force 1,L,2,7165.28,0.16999999999999993,11894.364800000001,11894.364800000001,2025-02-03,Retail,Mumbai,839.48,839.48,False,False,True,False,False,False,False
4004,Men,Basketball,Air Jordan,XL,2,6235.71,0.06,11723.1348,11723.1348,2025-04-14,Retail,Delhi,-748.58,-748.58,False,False,True,False,False,False,False
4005,Kids,Training,Metcon 7,M,2,3730.58,0.39,4551.3076,4551.3076,2024-11-30,Online,Delhi,1784.38,1784.38,False,False,True,False,False,False,False
4006,Kids,Basketball,LeBron 20,12,2,6431.1900000000005,0.42,7460.180400000001,7460.180400000001,,Retail,Kolkata,2617.0,2617.0,False,False,True,True,False,False,False
4007,Kids,Soccer,Premier III,XL,0,5773.245,0.4,0.0,0.0,2025-01-10,Retail,Pune,1746.06,1746.06,False,True,False,False,False,False,False
4008,Men,Basketball,LeBron 20,9,3,7737.27,0.07,21586.98,21586.98,2023-12-15,Retail,Hyderabad,180.31,180.31,False,False,False,False,False,False,False
4009,Kids,Basketball,Zoom Freak,M,3,6435.66,0.35,12549.537,12549.537,2024-03-30,Retail,Mumbai,-737.91,-737.91,False,False,True,False,False,False,False
2046,Men,Training,ZoomX Invincible,M,-1,5091.2,0.385,-3131.0879999999997,-3131.0879999999997,2025-07-10,Retail,Pune,1544.79,1544.79,True,False,False,False,False,False,False
4011,Women,Running,Air Zoom,M,4,4909.56,0.37,12372.0912,12372.0912,2025-07-04,Retail,Bangalore,2934.53,2934.53,False,False,False,False,False,False,False
4012,Men,Basketball,Zoom Freak,M,3,5879.06,0.47,9347.7054,9347.7054,2025-05-28,Retail,Hyderabad,2129.44,2129.44,False,False,True,False,False,False,False
4013,Women,Basketball,LeBron 20,10,2,3794.99,0.42,4402.1884,4402.1884,2025-07-04,Online,Hyderabad,1398.9,1398.9,False,False,False,False,False,False,False
4014,Kids,Running,Air Zoom,L,2,5550.99,0.37,6994.2474,6994.2474,2024-08-04,Retail,Hyderabad,563.6,563.6,False,False,True,False,False,False,False
4015,Men,Lifestyle,Air Force 1,L,4,5505.76,0.325,14865.552000000001,14865.552000000001,2025-07-05,Online,Bangalore,1194.93,1194.93,False,False,False,False,False,False,False
2021,Kids,Lifestyle,Waffle One,XL,2,4561.67,0.24,6933.7384,6933.7384,2024-02-13,Online,Pune,1720.61,1720.61,False,False,True,False,False,False,False
4017,Kids,Training,Metcon 7,XL,2,9229.7,0.39,11260.234,11260.234,2025-03-20,Online,Mumbai,1178.1,1178.1,False,False,True,False,False,False,False
4018,Women,Lifestyle,Blazer Mid,M,3,6469.59,0.36,12421.6128,12421.6128,,Retail,Mumbai,-69.8,-69.8,False,False,True,True,False,False,False
4019,Women,Soccer,Tiempo Legend,10,-1,6045.785,0.66,-2055.5669,-2055.5669,2024-10-27,Online,Bangalore,171.8,171.8,True,False,False,False,False,False,False
4020,Women,Running,Pegasus Turbo,M,2,4052.25,0.305,5632.6275000000005,5632.6275000000005,,Retail,Bangalore,3360.33,3360.33,False,False,True,True,False,False,False
4021,Women,Basketball,Kyrie Flytrap,6,2,7023.61,0.46499999999999997,7515.2627,7515.2627,,Online,Delhi,2199.3,2199.3,False,False,True,True,False,False,False
4022,Kids,Training,Metcon 7,L,2,5890.69,0.39,7186.641799999999,7186.641799999999,2024-12-21,Online,Bangalore,2380.63,2380.63,False,False,True,False,False,False,False
4023,Women,Running,Free RN,XL,0,2376.12,0.76,0.0,0.0,2024-11-28,Online,Hyderabad,1267.41,1267.41,False,True,False,False,False,False,False
4024,Men,Training,Metcon 7,M,0,5890.69,0.39,0.0,0.0,2024-08-29,Retail,Bangalore,-738.85,-738.85,False,True,False,False,False,False,False
4025,Women,Basketball,Kyrie Flytrap,L,2,2265.37,0.46499999999999997,2423.9459,2423.9459,2024-06-25,Retail,Kolkata,2946.35,2946.35,False,False,True,False,False,False,False
