Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Units_Imputed_Baseline,Is_Zero_Sales,Date_Missing_Flag,Revenue_Capped
4039,Women,Lifestyle,Air Force 1,10.0,0.0,5103.01,0.0,0.0,2024-06-12,Online,Delhi,-134.82,False,True,False,0.0
2041,Men,Training,Metcon 7,12.0,0.0,3582.67,0.35,0.0,2025-07-05,Online,Hyderabad,1727.5,False,True,False,0.0
4041,Men,Running,Pegasus Turbo,10.0,2.0,0.0,0.0,0.0,2024-09-09,Online,Mumbai,3221.72,False,False,False,0.0
4042,Kids,Lifestyle,Air Force 1,9.0,0.0,2566.15,0.0,0.0,,Online,Hyderabad,-198.88,False,True,True,0.0
4043,Kids,Running,Air Zoom,12.0,4.0,5235.22,0.51,10261.0312,2025-05-28,Online,Hyderabad,3321.49,False,False,False,10261.0312
4044,Women,Training,Flex Trainer,12.0,0.0,6687.28,0.0,0.0,2024-08-07,Online,Pune,2636.12,False,True,False,0.0
2003,Women,Soccer,Premier III,10.0,0.0,3492.89,0.56,0.0,2024-08-03,Online,Kolkata,2353.41,False,True,False,0.0
4046,Women,Running,React Infinity,10.0,0.0,5140.99,0.0,0.0,2025-02-20,Online,Pune,999.97,False,True,False,0.0
4047,Men,Running,Air Zoom,12.0,2.0,0.0,0.0,0.0,,Retail,Kolkata,56.56,False,False,True,0.0
4048,Men,Running,Air Zoom,8.0,0.0,2342.93,0.0,0.0,,Retail,Delhi,2239.79,False,True,True,0.0
2046,Kids,Running,React Infinity,10.0,2.0,0.0,0.71,0.0,,Online,Delhi,63.74,False,False,True,0.0
4050,Women,Running,Pegasus Turbo,12.0,0.0,3750.77,0.0,0.0,2025-02-27,Online,Bangalore,-171.08,False,True,False,0.0
4051,Kids,Training,Metcon 7,8.0,0.0,7986.76,0.0,0.0,2024-10-11,Online,Hyderabad,944.54,False,True,False,0.0
4052,Kids,Training,Flex Trainer,10.0,0.0,6952.66,0.0,0.0,2025-01-19,Online,Hyderabad,1624.3,False,True,False,0.0
4053,Women,Soccer,Phantom GT,6.0,2.0,0.0,0.0,0.0,2025-02-03,Retail,Pune,21.13,False,False,False,0.0
4054,Women,Lifestyle,Waffle One,10.0,0.0,3394.38,0.75,0.0,2024-05-09,Online,Mumbai,-401.5,False,True,False,0.0
4055,Kids,Running,Air Zoom,10.0,0.0,8333.95,0.0,0.0,,Online,Mumbai,3329.27,False,True,True,0.0
4056,Kids,Running,Air Zoom,8.0,0.0,5225.745000000001,0.0,0.0,2024-12-13,Retail,Hyderabad,3732.77,False,True,False,0.0
4057,Kids,Basketball,Kyrie Flytrap,8.0,0.0,4466.78,0.0,0.0,2023-09-22,Retail,Delhi,2575.38,False,True,False,0.0
4058,Kids,Basketball,Kyrie Flytrap,10.0,0.0,4466.78,0.34,0.0,2024-11-13,Online,Delhi,153.9,False,True,False,0.0
4059,Kids,Basketball,Air Jordan,10.0,1.0,9700.41,0.24,7372.3116,2025-03-02,Retail,Delhi,1000.57,False,False,False,7372.3116
4061,Men,Basketball,Air Jordan,12.0,0.0,4597.23,0.0,0.0,,Retail,Mumbai,2599.62,False,True,True,0.0
4062,Men,Basketball,Zoom Freak,8.0,0.0,3894.2650000000003,0.48,0.0,2025-05-17,Online,Mumbai,505.51,False,True,False,0.0
4063,Kids,Lifestyle,Air Force 1,10.0,0.0,5661.505,0.38,0.0,,Online,Mumbai,-617.86,False,True,True,0.0
4064,Men,Basketball,Air Jordan,10.0,4.0,0.0,0.38,0.0,2024-09-24,Retail,Hyderabad,587.63,False,False,False,0.0
4065,Women,Basketball,LeBron 20,12.0,0.0,7881.81,0.0,0.0,2024-12-08,Online,Pune,1067.59,False,True,False,0.0
4066,Kids,Running,React Infinity,10.0,4.0,6599.26,0.85,3959.5560000000005,2025-06-29,Retail,Bangalore,3344.47,False,False,False,3959.5560000000005
4067,Men,Soccer,Mercurial Superfly,8.0,4.0,7408.31,0.0,29633.24,2025-05-17,Online,Bangalore,1974.4,False,False,False,29633.24
2030,Women,Soccer,Premier III,10.0,0.0,9804.64,0.71,0.0,2025-02-08,Online,Bangalore,635.57,False,True,False,0.0
4070,Kids,Basketball,Air Jordan,10.0,0.0,6966.16,0.24,0.0,2024-10-23,Retail,Pune,2671.6,False,True,False,0.0
4072,Men,Soccer,Premier III,8.0,0.0,3492.89,0.0,0.0,2025-05-20,Online,Pune,3542.88,False,True,False,0.0
4073,Kids,Training,Flex Trainer,8.0,2.0,5732.59,0.0,11465.18,2024-11-30,Online,Kolkata,3353.3,False,False,False,11465.18
4074,Kids,Basketball,LeBron 20,10.0,0.0,8673.78,0.0,0.0,2024-03-28,Retail,Mumbai,-286.0,False,True,False,0.0
4076,Kids,Basketball,LeBron 20,12.0,0.0,5216.395,0.33,0.0,2025-04-03,Online,Kolkata,925.71,False,True,False,0.0
4077,Men,Training,SuperRep Go,10.0,0.0,9261.43,0.0,0.0,,Online,Mumbai,361.16,False,True,True,0.0
4078,Women,Lifestyle,Air Force 1,9.0,0.0,5661.505,0.56,0.0,2025-01-01,Online,Mumbai,2742.28,False,True,False,0.0
4079,Kids,Lifestyle,Waffle One,12.0,0.0,4493.965,0.030000000000000027,0.0,2024-11-21,Retail,Delhi,2083.6,False,True,False,0.0
4080,Kids,Training,Flex Trainer,12.0,0.0,8515.92,0.0,0.0,2024-11-27,Retail,Hyderabad,255.47,False,True,False,0.0
4081,Men,Lifestyle,Waffle One,12.0,0.0,4902.19,0.25,0.0,,Retail,Bangalore,608.65,False,True,True,0.0
4082,Kids,Soccer,Mercurial Superfly,8.0,0.0,8233.64,0.0,0.0,2025-04-07,Retail,Bangalore,3007.26,False,True,False,0.0
4083,Men,Training,Flex Trainer,10.0,0.0,8711.81,0.0,0.0,2025-03-29,Online,Bangalore,-773.05,False,True,False,0.0
4085,Men,Lifestyle,Dunk Low,10.0,4.0,0.0,0.18999999999999995,0.0,2025-01-21,Online,Bangalore,1897.69,False,False,False,0.0
4086,Women,Running,Air Zoom,12.0,3.0,4537.02,0.0,13611.060000000001,2025-04-03,Online,Pune,-195.0,False,False,False,13611.060000000001
4087,Men,Basketball,LeBron 20,12.0,0.0,5216.395,0.09000000000000008,0.0,2024-03-13,Retail,Hyderabad,3939.54,False,True,False,0.0
4088,Men,Training,Flex Trainer,8.0,2.0,5649.73,0.41,6666.6814,2025-03-16,Retail,Mumbai,1548.1,False,False,False,6666.6814
4089,Women,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,2025-02-15,Online,Bangalore,2854.02,False,True,False,0.0
4090,Men,Lifestyle,Air Force 1,10.0,0.0,5109.51,0.0,0.0,2025-06-26,Retail,Delhi,-1164.28,False,True,False,0.0
4091,Kids,Running,Free RN,10.0,0.0,8331.85,0.0,0.0,,Retail,Kolkata,1061.2,False,True,True,0.0
4093,Women,Lifestyle,Waffle One,11.0,4.0,8888.58,0.0,35554.32,,Retail,Kolkata,2944.03,False,False,True,35554.32
4094,Kids,Soccer,Tiempo Legend,9.0,0.0,4094.79,0.0,0.0,2025-05-18,Online,Hyderabad,2779.39,False,True,False,0.0
4095,Men,Running,Free RN,12.0,1.0,7129.09,0.0,7129.09,,Online,Pune,1993.16,False,False,True,7129.09
4096,Women,Soccer,Phantom GT,8.0,0.0,4181.97,0.0,0.0,2024-04-03,Online,Pune,3865.04,False,True,False,0.0
4097,Men,Basketball,Kyrie Flytrap,12.0,0.0,3443.1,0.0,0.0,2024-09-17,Retail,Hyderabad,1928.88,False,True,False,0.0
4098,Men,Lifestyle,Waffle One,10.0,0.0,4493.965,0.0,0.0,2024-09-11,Retail,Bangalore,2371.45,False,True,False,0.0
4099,Women,Soccer,Tiempo Legend,8.0,0.0,8864.29,0.0,0.0,2025-03-15,Online,Pune,3616.91,False,True,False,0.0
4100,Men,Running,Pegasus Turbo,10.0,0.0,3315.29,0.0,0.0,2024-03-19,Online,Delhi,1507.71,False,True,False,0.0
4101,Men,Soccer,Mercurial Superfly,8.0,0.0,4664.465,0.0,0.0,2024-07-10,Retail,Delhi,3064.92,False,True,False,0.0
4103,Men,Lifestyle,Waffle One,10.0,0.0,2475.41,0.0,0.0,,Retail,Hyderabad,2158.91,False,True,True,0.0
4104,Kids,Basketball,Zoom Freak,11.0,2.0,0.0,0.0,0.0,2025-07-16,Online,Bangalore,3999.21,False,False,False,0.0
4105,Men,Running,Pegasus Turbo,12.0,0.0,3489.95,0.0,0.0,2024-05-25,Retail,Bangalore,2093.87,False,True,False,0.0
2030,Men,Soccer,Phantom GT,12.0,0.0,3998.0,0.0,0.0,,Online,Bangalore,2911.5,False,True,True,0.0
4107,Kids,Running,React Infinity,10.0,2.0,0.0,0.0,0.0,2025-04-27,Retail,Hyderabad,779.19,False,False,False,0.0
4108,Kids,Running,Pegasus Turbo,10.0,2.0,2767.55,0.19,4483.4310000000005,2023-11-25,Online,Kolkata,1059.07,False,False,False,4483.4310000000005
4109,Kids,Training,SuperRep Go,12.0,0.0,9731.83,0.0,0.0,2024-11-29,Online,Mumbai,-675.88,False,True,False,0.0
4110,Men,Training,Metcon 7,8.0,2.0,0.0,0.41,0.0,2024-08-26,Retail,Hyderabad,3387.91,False,False,False,0.0
4113,Kids,Basketball,Zoom Freak,10.0,2.0,6435.66,0.050000000000000044,12227.753999999999,2025-12-05,Online,Bangalore,3372.49,False,False,False,12227.753999999999
4114,Kids,Training,Metcon 7,12.0,4.0,4307.83,0.0,17231.32,2025-07-13,Retail,Bangalore,-233.59,False,False,False,17231.32
4115,Men,Basketball,Air Jordan,8.0,0.0,4613.79,0.0,0.0,2025-05-14,Retail,Delhi,-758.5,False,True,False,0.0
4116,Women,Lifestyle,Air Force 1,9.0,0.0,3854.22,0.0,0.0,2024-08-19,Online,Pune,-43.41,False,True,False,0.0
4117,Women,Basketball,Zoom Freak,8.0,0.0,9501.67,0.51,0.0,2024-10-03,Online,Hyderabad,266.4,False,True,False,0.0
4118,Kids,Basketball,LeBron 20,12.0,4.0,5355.64,0.0,21422.56,2025-05-21,Retail,Mumbai,-538.94,False,False,False,21422.56
4119,Kids,Training,ZoomX Invincible,8.0,0.0,8849.62,0.69,0.0,2024-08-25,Online,Mumbai,1451.15,False,True,False,0.0
4120,Women,Basketball,Zoom Freak,8.0,0.0,3894.2650000000003,0.22999999999999998,0.0,,Online,Delhi,3175.14,False,True,True,0.0
4121,Kids,Training,ZoomX Invincible,6.0,0.0,2763.46,1.0,0.0,2024-07-11,Retail,Bangalore,-399.33,False,True,False,0.0
4122,Kids,Lifestyle,Dunk Low,11.0,1.0,0.0,0.0,0.0,2025-06-18,Retail,Mumbai,-261.43,False,False,False,0.0
4123,Women,Running,Air Zoom,12.0,0.0,8184.99,0.0,0.0,,Retail,Hyderabad,41.24,False,True,True,0.0
4124,Kids,Basketball,LeBron 20,8.0,1.0,0.0,0.0,0.0,2023-10-16,Online,Delhi,477.62,False,False,False,0.0
4125,Men,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.0,0.0,,Retail,Kolkata,2465.79,False,True,True,0.0
4126,Women,Training,SuperRep Go,10.0,0.0,4176.63,0.0,0.0,2025-07-20,Retail,Delhi,1345.61,False,True,False,0.0
4128,Women,Lifestyle,Air Force 1,9.0,0.0,2566.91,0.08,0.0,,Online,Mumbai,1529.46,False,True,True,0.0
4129,Men,Running,Pegasus Turbo,10.0,0.0,3445.62,0.24,0.0,2025-03-02,Retail,Kolkata,-29.1,False,True,False,0.0
4130,Men,Running,Air Zoom,12.0,0.0,2776.53,0.0,0.0,,Online,Mumbai,140.84,False,True,True,0.0
4131,Women,Running,React Infinity,10.0,0.0,2081.15,0.9,0.0,2024-11-16,Online,Bangalore,3544.31,False,True,False,0.0
4132,Women,Lifestyle,Dunk Low,12.0,0.0,5087.72,0.07,0.0,2024-08-08,Online,Hyderabad,-921.97,False,True,False,0.0
4133,Men,Basketball,Air Jordan,10.0,3.0,4105.06,0.0,12315.18,2024-09-11,Online,Mumbai,1015.38,False,False,False,12315.18
4134,Women,Training,ZoomX Invincible,12.0,1.0,0.0,0.1100000000000001,0.0,,Retail,Delhi,2535.71,False,False,True,0.0
4135,Men,Training,SuperRep Go,10.0,2.0,3860.5,0.0,7721.0,2024-10-14,Retail,Delhi,1756.3,False,False,False,7721.0
4136,Kids,Lifestyle,Air Force 1,6.0,0.0,5661.505,0.0,0.0,2024-11-16,Online,Delhi,-105.03,False,True,False,0.0
4137,Women,Basketball,LeBron 20,12.0,0.0,2310.45,0.0,0.0,2025-02-01,Retail,Hyderabad,2244.75,False,True,False,0.0
4138,Kids,Running,Free RN,10.0,0.0,4252.205,0.1299999999999999,0.0,2025-07-13,Retail,Pune,3938.78,False,True,False,0.0
4139,Women,Training,Flex Trainer,12.0,0.0,6465.53,0.0,0.0,2024-12-31,Online,Kolkata,-279.09,False,True,False,0.0
4141,Men,Training,ZoomX Invincible,7.0,0.0,2406.03,0.0,0.0,2024-12-21,Online,Bangalore,1504.9,False,True,False,0.0
4143,Women,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,2025-03-26,Retail,Delhi,3876.35,False,True,False,0.0
4145,Kids,Soccer,Tiempo Legend,8.0,2.0,0.0,0.0,0.0,,Retail,Delhi,285.95,False,False,True,0.0
4146,Kids,Lifestyle,Blazer Mid,10.0,0.0,4398.68,0.0,0.0,2023-08-27,Online,Mumbai,1217.01,False,True,False,0.0
4147,Men,Basketball,Zoom Freak,10.0,1.0,7659.09,0.0,7659.09,2024-11-26,Online,Delhi,106.35,False,False,False,7659.09
4148,Kids,Soccer,Phantom GT,7.0,3.0,5943.25,0.0,17829.75,2025-07-18,Retail,Pune,-900.4,False,False,False,17829.75
4149,Women,Training,SuperRep Go,10.0,4.0,5716.52,0.0,22866.08,2024-09-14,Retail,Pune,274.76,False,False,False,22866.08
4150,Men,Basketball,Zoom Freak,11.0,0.0,3894.2650000000003,0.81,0.0,2024-12-17,Retail,Pune,3076.73,False,True,False,0.0
4151,Kids,Training,Metcon 7,8.0,0.0,7282.99,0.05,0.0,2024-10-10,Retail,Kolkata,871.53,False,True,False,0.0
4152,Men,Basketball,Kyrie Flytrap,12.0,1.0,0.0,0.0,0.0,2024-08-07,Online,Mumbai,1011.99,False,False,False,0.0
4153,Women,Running,Pegasus Turbo,10.0,2.0,0.0,0.0,0.0,2025-02-13,Retail,Kolkata,2255.74,False,False,False,0.0
4156,Men,Running,React Infinity,8.0,0.0,7417.67,0.0,0.0,2024-05-20,Online,Mumbai,203.96,False,True,False,0.0
4157,Men,Basketball,Zoom Freak,12.0,3.0,0.0,0.0,0.0,2025-07-09,Retail,Delhi,-699.76,False,False,False,0.0
4158,Women,Lifestyle,Blazer Mid,10.0,0.0,4398.68,0.0,0.0,2024-08-18,Online,Hyderabad,3155.41,False,True,False,0.0
4159,Women,Running,React Infinity,12.0,2.0,8683.8,0.0,17367.6,,Online,Delhi,3914.69,False,False,True,17367.6
4160,Men,Lifestyle,Air Force 1,10.0,0.0,6148.9,0.0,0.0,,Online,Delhi,2664.48,False,True,True,0.0
4161,Men,Running,Air Zoom,10.0,0.0,5225.745000000001,0.4,0.0,2025-04-16,Online,Kolkata,1864.83,False,True,False,0.0
4162,Men,Training,SuperRep Go,12.0,1.0,3782.59,0.0,3782.59,,Online,Pune,1401.88,False,False,True,3782.59
4163,Men,Training,SuperRep Go,10.0,0.0,4176.63,0.0,0.0,2024-09-12,Retail,Hyderabad,1942.39,False,True,False,0.0
4164,Men,Soccer,Tiempo Legend,12.0,0.0,2196.67,0.0,0.0,2025-07-21,Online,Bangalore,-1088.9,False,True,False,0.0
4165,Women,Training,SuperRep Go,12.0,1.0,0.0,0.26,0.0,2024-11-20,Online,Bangalore,2194.38,False,False,False,0.0
4166,Women,Soccer,Phantom GT,8.0,0.0,4181.97,0.0,0.0,2025-05-03,Online,Delhi,-512.77,False,True,False,0.0
4168,Kids,Running,Free RN,10.0,4.0,0.0,0.0,0.0,2024-06-09,Retail,Mumbai,3282.84,False,False,False,0.0
4169,Men,Basketball,LeBron 20,10.0,0.0,8320.11,0.0,0.0,,Retail,Delhi,3743.48,False,True,True,0.0
4170,Men,Lifestyle,Blazer Mid,12.0,0.0,3297.7,0.050000000000000044,0.0,2024-08-15,Online,Bangalore,1678.19,False,True,False,0.0
4171,Men,Running,React Infinity,8.0,0.0,9303.8,0.0,0.0,2024-12-21,Retail,Delhi,-1107.26,False,True,False,0.0
4172,Women,Soccer,Mercurial Superfly,10.0,1.0,0.0,0.0,0.0,2025-01-21,Retail,Bangalore,155.61,False,False,False,0.0
4173,Men,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.0,0.0,,Online,Hyderabad,-835.46,False,True,True,0.0
4174,Women,Soccer,Tiempo Legend,12.0,0.0,4457.27,0.0,0.0,2025-08-03,Retail,Kolkata,-869.37,False,True,False,0.0
4175,Men,Basketball,Air Jordan,12.0,0.0,4597.23,0.0,0.0,,Retail,Kolkata,2631.77,False,True,True,0.0
4176,Women,Training,ZoomX Invincible,8.0,1.0,0.0,0.0,0.0,2023-09-02,Retail,Hyderabad,2254.67,False,False,False,0.0
4177,Kids,Training,Metcon 7,8.0,0.0,3582.67,0.0,0.0,,Online,Mumbai,-203.62,False,True,True,0.0
4178,Men,Basketball,Air Jordan,10.0,0.0,4597.23,0.0,0.0,2024-08-26,Retail,Hyderabad,302.75,False,True,False,0.0
4179,Women,Running,React Infinity,12.0,0.0,6633.14,0.0,0.0,2025-01-06,Retail,Mumbai,1048.63,False,True,False,0.0
4180,Men,Running,Pegasus Turbo,8.0,0.0,4809.5,0.0,0.0,2025-06-04,Retail,Kolkata,500.23,False,True,False,0.0
4181,Women,Running,Free RN,8.0,3.0,0.0,0.0,0.0,2025-04-05,Retail,Delhi,-564.63,False,False,False,0.0
4182,Men,Lifestyle,Dunk Low,12.0,1.0,9335.57,0.0,9335.57,2024-02-12,Retail,Mumbai,1135.38,False,False,False,9335.57
4183,Men,Lifestyle,Air Force 1,11.0,2.0,8647.63,0.0,17295.26,2025-03-23,Retail,Pune,-443.83,False,False,False,17295.26
4184,Women,Basketball,LeBron 20,10.0,0.0,5216.395,0.0,0.0,,Online,Bangalore,1788.65,False,True,True,0.0
4185,Women,Training,ZoomX Invincible,6.0,3.0,0.0,0.0,0.0,2025-02-01,Online,Hyderabad,2562.05,False,False,False,0.0
4186,Men,Basketball,LeBron 20,12.0,0.0,9872.08,0.17,0.0,2025-03-10,Online,Bangalore,409.77,False,True,False,0.0
4187,Women,Training,Flex Trainer,10.0,0.0,5363.84,0.95,0.0,,Retail,Hyderabad,1194.42,False,True,True,0.0
2050,Kids,Soccer,Tiempo Legend,8.0,0.0,4457.27,0.0,0.0,2023-09-30,Online,Pune,1182.9,False,True,False,0.0
4189,Kids,Soccer,Phantom GT,9.0,0.0,4181.97,0.97,0.0,,Retail,Hyderabad,2788.1,False,True,True,0.0
2043,Men,Training,Flex Trainer,12.0,4.0,0.0,0.12,0.0,,Online,Pune,-809.91,False,False,True,0.0
4191,Men,Running,React Infinity,8.0,0.0,4488.055,0.0,0.0,2024-07-22,Online,Pune,671.86,False,True,False,0.0
4192,Men,Lifestyle,Waffle One,10.0,0.0,3339.95,1.0,0.0,2025-05-26,Retail,Delhi,642.55,False,True,False,0.0
4193,Kids,Basketball,Kyrie Flytrap,12.0,1.0,0.0,0.0,0.0,2024-04-12,Online,Mumbai,1192.66,False,False,False,0.0
4194,Kids,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,2024-10-28,Retail,Delhi,-759.55,False,True,False,0.0
4195,Kids,Training,Metcon 7,10.0,0.0,6317.4,0.0,0.0,2023-09-23,Retail,Mumbai,-746.03,False,True,False,0.0
2029,Kids,Lifestyle,Dunk Low,10.0,0.0,8165.07,0.0,0.0,,Online,Pune,3469.45,False,True,True,0.0
4197,Men,Running,React Infinity,12.0,4.0,7560.6,0.0,30242.4,,Online,Kolkata,1415.35,False,False,True,30242.4
4198,Men,Running,Pegasus Turbo,8.0,0.0,7860.63,0.53,0.0,,Retail,Delhi,-1087.13,False,True,True,0.0
4199,Women,Running,Free RN,10.0,0.0,4252.205,0.0,0.0,2025-05-25,Online,Hyderabad,-731.89,False,True,False,0.0
4200,Women,Soccer,Tiempo Legend,10.0,0.0,4457.27,0.78,0.0,,Online,Bangalore,-613.22,False,True,True,0.0
4201,Kids,Running,React Infinity,10.0,3.0,0.0,0.0,0.0,2025-05-09,Retail,Kolkata,1412.54,False,False,False,0.0
4202,Men,Training,SuperRep Go,10.0,4.0,4996.25,0.0,19985.0,2025-05-16,Online,Pune,299.85,False,False,False,19985.0
4203,Kids,Training,Flex Trainer,8.0,0.0,4985.92,0.0,0.0,,Online,Pune,1879.42,False,True,True,0.0
4204,Kids,Lifestyle,Waffle One,10.0,0.0,7265.47,0.0,0.0,2025-04-16,Online,Pune,1589.71,False,True,False,0.0
4205,Kids,Lifestyle,Waffle One,12.0,0.0,4493.965,0.0,0.0,2024-10-13,Online,Mumbai,2333.09,False,True,False,0.0
4206,Kids,Basketball,Kyrie Flytrap,10.0,0.0,4466.78,0.0,0.0,2024-07-11,Online,Bangalore,943.16,False,True,False,0.0
4207,Women,Basketball,Air Jordan,10.0,0.0,4597.23,0.0,0.0,2024-11-15,Retail,Hyderabad,2063.27,False,True,False,0.0
4208,Kids,Running,React Infinity,10.0,0.0,4488.055,0.0,0.0,2025-04-08,Retail,Pune,-942.96,False,True,False,0.0
4209,Women,Running,Air Zoom,8.0,1.0,0.0,0.0,0.0,2023-12-03,Online,Kolkata,3222.58,False,False,False,0.0
4210,Kids,Training,SuperRep Go,8.0,3.0,0.0,0.0,0.0,,Retail,Mumbai,2738.04,False,False,True,0.0
4211,Men,Basketball,Air Jordan,9.0,0.0,4597.23,0.09000000000000008,0.0,2025-04-19,Online,Hyderabad,-253.76,False,True,False,0.0
4212,Men,Running,React Infinity,12.0,3.0,0.0,0.9,0.0,2023-07-29,Online,Kolkata,3556.86,False,False,False,0.0
4213,Men,Lifestyle,Dunk Low,10.0,0.0,3718.82,0.0,0.0,2024-05-26,Retail,Delhi,1165.42,False,True,False,0.0
4214,Men,Training,SuperRep Go,10.0,0.0,4176.63,0.0,0.0,2024-11-08,Retail,Pune,1393.11,False,True,False,0.0
4215,Men,Training,Flex Trainer,12.0,3.0,7213.51,0.0,21640.53,2025-07-13,Online,Kolkata,960.82,False,False,False,21640.53
4217,Men,Soccer,Tiempo Legend,12.0,0.0,3080.23,0.22,0.0,2025-05-08,Online,Delhi,-950.13,False,True,False,0.0
4218,Kids,Running,Free RN,10.0,0.0,6296.17,0.0,0.0,2025-11-02,Online,Bangalore,3435.85,False,True,False,0.0
4219,Kids,Training,Flex Trainer,12.0,0.0,9565.66,0.0,0.0,,Retail,Pune,3667.35,False,True,True,0.0
4220,Kids,Lifestyle,Dunk Low,8.0,2.0,2290.64,0.84,733.0048,2025-01-31,Retail,Delhi,608.16,False,False,False,733.0048
4221,Kids,Soccer,Mercurial Superfly,12.0,0.0,4664.465,0.88,0.0,,Online,Hyderabad,1001.02,False,True,True,0.0
2023,Men,Basketball,Air Jordan,12.0,0.0,4597.23,0.0,0.0,,Online,Mumbai,2913.04,False,True,True,0.0
4223,Kids,Soccer,Mercurial Superfly,10.0,1.0,0.0,0.31,0.0,2025-02-04,Retail,Bangalore,-1152.37,False,False,False,0.0
4224,Kids,Training,ZoomX Invincible,8.0,0.0,5622.32,0.58,0.0,2024-10-10,Online,Hyderabad,2541.07,False,True,False,0.0
4225,Kids,Running,Free RN,12.0,0.0,2941.85,0.1200000000000001,0.0,2025-01-05,Online,Delhi,2776.82,False,True,False,0.0
4227,Kids,Training,Metcon 7,10.0,0.0,3582.67,0.0,0.0,2024-12-17,Retail,Mumbai,110.91,False,True,False,0.0
4228,Kids,Training,SuperRep Go,10.0,3.0,0.0,0.0,0.0,2025-05-12,Retail,Kolkata,-448.12,False,False,False,0.0
4229,Kids,Running,Free RN,12.0,4.0,0.0,0.0,0.0,2025-06-20,Online,Pune,3470.61,False,False,False,0.0
4230,Kids,Lifestyle,Waffle One,10.0,0.0,4493.965,0.0,0.0,2024-08-15,Retail,Hyderabad,-1193.85,False,True,False,0.0
4231,Kids,Lifestyle,Blazer Mid,12.0,2.0,6652.23,0.09000000000000008,12107.058599999998,2024-01-08,Online,Pune,-780.66,False,False,False,12107.058599999998
4232,Women,Soccer,Tiempo Legend,10.0,0.0,4457.27,0.0,0.0,,Online,Bangalore,-532.52,False,True,True,0.0
4233,Women,Soccer,Mercurial Superfly,8.0,1.0,3895.52,0.0,3895.52,,Retail,Bangalore,3856.45,False,False,True,3895.52
4234,Women,Basketball,Zoom Freak,8.0,0.0,3894.2650000000003,0.0,0.0,,Online,Mumbai,404.2,False,True,True,0.0
4235,Kids,Basketball,Zoom Freak,8.0,4.0,3417.98,0.0,13671.92,2025-04-18,Online,Bangalore,2112.47,False,False,False,13671.92
4236,Kids,Soccer,Mercurial Superfly,8.0,0.0,8299.07,0.09,0.0,,Retail,Delhi,1565.48,False,True,True,0.0
4237,Men,Basketball,LeBron 20,10.0,1.0,0.0,0.0,0.0,2025-02-15,Online,Delhi,572.58,False,False,False,0.0
4238,Men,Soccer,Phantom GT,12.0,2.0,6489.35,0.0,12978.7,2024-12-14,Online,Hyderabad,-321.44,False,False,False,12978.7
4239,Men,Running,Air Zoom,12.0,0.0,5225.745000000001,0.1299999999999999,0.0,2023-09-08,Online,Kolkata,-828.71,False,True,False,0.0
4240,Men,Running,Air Zoom,8.0,0.0,5225.745000000001,0.0,0.0,2025-04-06,Retail,Bangalore,1091.85,False,True,False,0.0
4241,Women,Basketball,LeBron 20,8.0,0.0,5216.395,0.0,0.0,2024-10-29,Retail,Delhi,3890.05,False,True,False,0.0
4242,Kids,Basketball,Kyrie Flytrap,10.0,0.0,3507.12,0.0,0.0,2025-09-01,Retail,Mumbai,2217.09,False,True,False,0.0
4243,Kids,Training,ZoomX Invincible,8.0,0.0,5248.74,0.0,0.0,,Retail,Bangalore,3500.67,False,True,True,0.0
4244,Men,Training,Metcon 7,12.0,2.0,0.0,0.54,0.0,,Retail,Bangalore,161.88,False,False,True,0.0
4245,Kids,Basketball,Zoom Freak,8.0,3.0,0.0,0.17,0.0,2024-12-12,Online,Delhi,2445.12,False,False,False,0.0
4246,Men,Running,Pegasus Turbo,10.0,0.0,3576.04,0.0,0.0,2025-01-10,Retail,Mumbai,3581.39,False,True,False,0.0
4247,Kids,Training,Flex Trainer,8.0,1.0,0.0,0.69,0.0,2025-02-26,Retail,Kolkata,1585.72,False,False,False,0.0
4248,Kids,Soccer,Premier III,12.0,0.0,4045.64,0.0,0.0,,Retail,Mumbai,2167.88,False,True,True,0.0
4249,Kids,Training,Flex Trainer,10.0,1.0,2902.95,0.6,1161.18,2024-10-11,Retail,Bangalore,-855.08,False,False,False,1161.18
4250,Women,Basketball,Air Jordan,11.0,0.0,4597.23,0.0,0.0,2025-01-16,Online,Kolkata,2005.64,False,True,False,0.0
4251,Kids,Basketball,LeBron 20,8.0,1.0,0.0,0.59,0.0,2024-01-07,Retail,Mumbai,354.2,False,False,False,0.0
4252,Kids,Training,SuperRep Go,10.0,0.0,4176.63,1.0,0.0,2024-06-08,Online,Hyderabad,2633.21,False,True,False,0.0
2013,Kids,Lifestyle,Blazer Mid,12.0,0.0,4398.68,0.24,0.0,2024-08-07,Online,Hyderabad,2827.54,False,True,False,0.0
2019,Men,Running,Free RN,12.0,2.0,8072.86,0.0,16145.72,,Online,Kolkata,1387.97,False,False,True,16145.72
4255,Women,Running,React Infinity,10.0,1.0,0.0,0.0,0.0,,Retail,Kolkata,2584.67,False,False,True,0.0
